ngram,corpus frequency,document frequency,rank in corpus
behoof,26,23,1743
provocation,26,21,1743
tag,26,11,1743
cicilia's,25,4,1744
ascanius,25,4,1744
clasped,25,23,1744
descents,25,25,1744
copulation,25,21,1744
lucetta,25,3,1744
spoones,25,19,1744
lowdest,25,22,1744
chimnies,25,23,1744
shrub,25,23,1744
dwellings,25,23,1744
recoyle,25,21,1744
wee're,25,18,1744
shuns,25,23,1744
incessant,25,21,1744
satisfying,25,24,1744
eternize,25,22,1744
football,25,24,1744
roughness,25,21,1744
swarthy,25,20,1744
affirmed,25,17,1744
ac,25,10,1744
gentilitie,25,16,1744
atlanta,25,6,1744
dines,25,19,1744
makst,25,20,1744
ash,25,20,1744
brakes,25,20,1744
cynna,25,3,1744
virgo,25,17,1744
conjectures,25,23,1744
randals,25,1,1744
vainglory,25,25,1744
voluntarily,25,22,1744
censuring,25,23,1744
forcible,25,23,1744
audacity,25,21,1744
abominably,25,23,1744
doughty,25,17,1744
streights,25,16,1744
soles,25,22,1744
edicts,25,23,1744
unlawfully,25,23,1744
exposition,25,22,1744
inflames,25,21,1744
spinning,25,22,1744
freight,25,22,1744
gallvs,25,2,1744
feruor,25,19,1744
rocky,25,19,1744
danger's,25,21,1744
iaruis,25,2,1744
hoar,25,8,1744
varina,25,2,1744
uprightly,25,19,1744
neighing,25,24,1744
caterpillars,25,21,1744
disconsolate,25,20,1744
scabs,25,21,1744
certainties,25,23,1744
sie,25,23,1744
expiring,25,23,1744
saint-like,25,22,1744
preservative,25,21,1744
brotherly,25,20,1744
hangmen,25,22,1744
noblesse,25,13,1744
shrift,25,18,1744
discouraged,25,21,1744
mannys,25,6,1744
thane,25,1,1744
measuring,25,25,1744
pythias,25,4,1744
afar,25,25,1744
pollution,25,24,1744
husbandman,25,23,1744
tediousness,25,23,1744
reuerse,25,23,1744
pauement,25,23,1744
puffing,25,23,1744
hatte,25,13,1744
coniuration,25,17,1744
showered,25,21,1744
riders,25,24,1744
prouides,25,22,1744
shrinkes,25,23,1744
elues,25,14,1744
trve-wit,25,1,1744
noddle,25,19,1744
coxcombes,25,22,1744
ranked,25,22,1744
gest,25,23,1744
amazing,25,22,1744
vandalle,25,1,1744
dawes,25,22,1744
climing,25,23,1744
omnipotence,25,16,1744
damb'd,25,19,1744
steeped,25,25,1744
enamoured,25,21,1744
meades,25,22,1744
frugall,25,21,1744
tying,25,24,1744
ipse,25,18,1744
bubling,25,22,1744
heady,25,22,1744
wordly,25,22,1744
thorney,25,1,1744
wone,25,25,1744
fleir,25,1,1744
lade,25,24,1744
mephastophilis,25,1,1744
urne,25,20,1744
senates,25,14,1744
intelligencers,25,23,1744
gravel,25,23,1744
maudlin,25,9,1744
fallow,25,23,1744
exiles,25,17,1744
other's,25,21,1744
pe,25,22,1744
suiting,25,24,1744
performs,25,24,1744
pipkin,25,7,1744
hapt,25,21,1744
smirke,25,2,1744
plotting,25,23,1744
disposd,25,21,1744
booth,25,7,1744
bag-pipe,25,22,1744
gibbet,25,21,1744
rheum,25,23,1744
undefiled,25,23,1744
flux,25,22,1744
artificially,25,23,1744
beguiles,25,23,1744
abortive,25,18,1744
mother's,25,21,1744
rottenness,25,20,1744
oblation,25,20,1744
williams,25,12,1744
woone,25,19,1744
summed,25,22,1744
sweld,25,22,1744
yourself,25,22,1744
metals,25,23,1744
octavio,25,4,1744
arteries,25,22,1744
monks,25,19,1744
helper,25,23,1744
buttry,25,17,1744
atreus,25,9,1744
baffled,25,17,1744
bellula,25,2,1744
toiled,25,20,1744
lending,25,22,1744
mainely,25,21,1744
displeasing,25,23,1744
generations,25,20,1744
theocrine,25,2,1744
plucking,25,24,1744
carisophus,25,1,1744
columns,25,19,1744
sycophants,25,21,1744
ixions,25,23,1744
clarathea,25,1,1744
purging,25,23,1744
demean,25,21,1744
accius,25,2,1744
smoth,25,19,1744
tumbler,25,25,1744
antidotes,25,22,1744
inuest,25,20,1744
interpreted,25,23,1744
night's,25,23,1744
priority,25,24,1744
chapters,25,10,1744
habet,25,21,1744
tribes,25,15,1744
weild,25,20,1744
balsome,25,21,1744
raged,25,24,1744
pang,25,17,1744
wrongful,25,21,1744
tarifa,25,1,1744
parthia,25,10,1744
hoyse,25,23,1744
arive,25,21,1744
balanced,25,21,1744
silena,25,2,1744
corsites,25,1,1744
defray,25,19,1744
depths,25,14,1744
countriman,25,20,1744
straightly,25,24,1744
indirect,25,24,1744
gordian,25,25,1744
oraculous,25,21,1744
scorcht,25,20,1744
neronis,25,1,1744
auditory,25,18,1744
carcases,25,22,1744
wouen,25,21,1744
beforehand,25,21,1744
clem,25,5,1744
awey,25,3,1744
shins,25,17,1744
safty,25,20,1744
weane,25,23,1744
differing,25,21,1744
interchange,25,20,1744
cosins,25,17,1744
knotty,25,23,1744
minor,25,17,1744
hammes,25,23,1744
lackey,25,23,1744
sdeath,25,16,1744
barnet,25,9,1744
doer,25,23,1744
sighted,25,23,1744
fletcher,25,13,1744
apprehensive,25,23,1744
blindly,25,22,1744
murderd,25,18,1744
vesture,25,22,1744
twang,25,16,1744
tuae,25,5,1744
tagus,25,24,1744
tripping,25,23,1744
sprout,25,19,1744
tib,25,8,1744
scudmore,25,2,1744
faigne,25,20,1744
paphos,25,17,1744
alice,25,9,1744
gorgons,25,23,1744
dusty,25,21,1744
ore-come,25,21,1744
elidure,25,1,1744
seaman,25,21,1744
obscures,25,21,1744
lecherous,25,21,1744
absolution,25,18,1744
starued,25,24,1744
nylus,25,10,1744
hurld,25,24,1744
marking,25,23,1744
emblemes,25,22,1744
bailey,25,10,1744
source,25,19,1744
snatching,25,23,1744
protea,25,1,1744
cadmus,25,14,1744
whee,25,9,1744
camilla,25,6,1744
charistus,25,1,1744
jeremy,25,7,1744
whorish,25,20,1744
gallon,25,22,1744
taine,25,20,1744
linde,25,17,1744
immodesty,25,24,1744
trapt,25,24,1744
artesio,25,2,1744
welborne,25,3,1744
furiously,25,24,1744
sturdie,25,20,1744
incarnate,25,23,1744
preferments,25,23,1744
alfrida,25,1,1744
egistus,25,4,1744
crutch,25,19,1744
sobs,25,21,1744
ferando,25,1,1744
included,25,22,1744
i'my,25,14,1744
condemnation,25,25,1744
darksome,25,21,1744
mixing,25,21,1744
cratander,25,1,1744
deliberate,25,25,1744
lapt,25,21,1744
reservation,25,17,1744
dorothea,25,3,1744
gis,25,13,1744
couched,25,22,1744
vince,25,3,1744
phallax,25,1,1744
promontory,25,17,1744
dangling,25,23,1744
landrey,25,1,1744
indite,25,22,1744
plied,25,22,1744
blinds,25,23,1744
squeamish,25,23,1744
cited,25,20,1744
dissemblers,25,21,1744
^oy,25,24,1744
mucedorus,25,2,1744
boats,25,18,1744
gerardine,25,1,1744
thomazo,25,1,1744
propt,25,21,1744
flexible,25,25,1744
america,25,22,1744
mush,25,12,1744
arc,25,13,1744
caska,25,1,1744
caske,25,21,1744
mediation,25,18,1744
probation,25,21,1744
collonell,24,11,1745
trickt,24,22,1745
vvil,24,17,1745
a'the,24,16,1745
arraigne,24,21,1745
gaining,24,22,1745
wretchedly,24,21,1745
grandchild,24,16,1745
furrow,24,23,1745
hesperides,24,24,1745
godliness,24,15,1745
cane,24,14,1745
hansomly,24,17,1745
exhalations,24,22,1745
pra'y,24,6,1745
lousie,24,23,1745
whales,24,23,1745
nettles,24,20,1745
odors,24,18,1745
medina,24,7,1745
spyed,24,22,1745
adventured,24,23,1745
ioynture,24,20,1745
leosthenes,24,1,1745
monarke,24,18,1745
fostered,24,21,1745
despisde,24,17,1745
jocund,24,21,1745
nestors,24,24,1745
batchelour,24,17,1745
betime,24,22,1745
individual,24,21,1745
ingle,24,9,1745
foully,24,23,1745
inophilus,24,1,1745
have't,24,16,1745
hellespont,24,20,1745
cloze,24,16,1745
compendious,24,17,1745
brevity,24,22,1745
pennyworth,24,18,1745
preuents,24,22,1745
stratageme,24,19,1745
haled,24,21,1745
soundes,24,19,1745
precisely,24,24,1745
^hou,24,19,1745
diocles,24,3,1745
decrepit,24,21,1745
warehouse,24,18,1745
mal,24,11,1745
treacheries,24,21,1745
photinus,24,2,1745
lutes,24,21,1745
crotchet,24,13,1745
plus,24,21,1745
exigent,24,18,1745
ossa,24,21,1745
agrippa,24,13,1745
elegant,24,18,1745
her^,24,21,1745
aegystheus,24,1,1745
enterd,24,20,1745
routed,24,21,1745
ephesus,24,10,1745
dorilus,24,1,1745
strik'st,24,23,1745
cloudie,24,23,1745
grocer,24,11,1745
behaviors,24,16,1745
downy,24,23,1745
sumner,24,9,1745
viewd,24,21,1745
seuer'd,24,22,1745
clapping,24,22,1745
sheere,24,20,1745
glade,24,18,1745
shaftes,24,10,1745
o^e,24,23,1745
dullest,24,22,1745
bearers,24,22,1745
secures,24,22,1745
gracing,24,22,1745
cudgels,24,19,1745
hip,24,19,1745
infanta,24,12,1745
bowyer,24,2,1745
freeness,24,21,1745
beneficial,24,23,1745
speakers,24,23,1745
polidora,24,1,1745
golding,24,4,1745
hasted,24,23,1745
colts,24,21,1745
court-ship,24,21,1745
amaranta,24,3,1745
mak't,24,22,1745
hasting,24,23,1745
incke,24,19,1745
dignifie,24,22,1745
ebon,24,24,1745
turfe,24,21,1745
tabernacle,24,6,1745
functions,24,21,1745
whoope,24,13,1745
acquittance,24,20,1745
betrayde,24,18,1745
mystresse,24,7,1745
jeeres,24,20,1745
ventrous,24,23,1745
loadstone,24,22,1745
leister,24,3,1745
roared,24,20,1745
fetherstone,24,1,1745
wooers,24,20,1745
deuisde,24,19,1745
ruffle,24,23,1745
meleager,24,8,1745
symonie,24,2,1745
atchieue,24,17,1745
linkes,24,22,1745
conjuring,24,21,1745
capricorn,24,18,1745
surfeits,24,21,1745
humerous,24,19,1745
cressida,24,7,1745
d^,24,19,1745
priamus,24,12,1745
foaming,24,22,1745
pvntarvolo,24,1,1745
mores,24,23,1745
ifayth,24,9,1745
inforst,24,18,1745
der,24,14,1745
pared,24,24,1745
retribution,24,18,1745
occasioned,24,19,1745
beseeching,24,20,1745
falsest,24,21,1745
orchards,24,21,1745
ouerwhelme,24,24,1745
gally,24,24,1745
frindship,24,6,1745
elicia,24,1,1745
remitted,24,23,1745
cite,24,20,1745
inconveniences,24,13,1745
gabriel,24,4,1745
pear,24,23,1745
coined,24,24,1745
hewed,24,23,1745
milking,24,17,1745
lacking,24,22,1745
leocadia,24,1,1745
dose,24,13,1745
muretto,24,1,1745
riming,24,17,1745
wakefull,24,21,1745
unrewarded,24,21,1745
gemme,24,18,1745
see's,24,20,1745
dislikes,24,24,1745
captiuate,24,17,1745
spirit's,24,22,1745
whay,24,15,1745
soundest,24,23,1745
theife,24,16,1745
july,24,22,1745
mesithes,24,2,1745
ferrando,24,1,1745
fould,24,18,1745
alighted,24,21,1745
father-in-law,24,11,1745
ducates,24,11,1745
thad,24,21,1745
poneria,24,1,1745
costard,24,9,1745
tongue's,24,22,1745
diversity,24,20,1745
steeples,24,23,1745
wyat,24,2,1745
listened,24,22,1745
harbinger,24,20,1745
persean,24,2,1745
crawle,24,24,1745
unsought,24,23,1745
crito,24,3,1745
promisde,24,15,1745
boyld,24,17,1745
moueables,24,15,1745
artemia,24,2,1745
selfs,24,17,1745
nicely,24,20,1745
polliticke,24,16,1745
leager,24,9,1745
certified,24,23,1745
mis,24,17,1745
inspires,24,22,1745
prentiship,24,21,1745
disdaining,24,22,1745
abase,24,19,1745
clark,24,16,1745
immense,24,21,1745
billow,24,20,1745
holdst,24,22,1745
implies,24,20,1745
tumbles,24,23,1745
dresses,24,15,1745
caitife,24,12,1745
fiercer,24,22,1745
canuas,24,18,1745
luckily,24,24,1745
instructor,24,19,1745
whiffe,24,13,1745
hoarie,24,13,1745
predictions,24,19,1745
epithet,24,22,1745
bals,24,19,1745
somnus,24,5,1745
sinck,24,20,1745
shaw,24,11,1745
dyne,24,15,1745
privacies,24,19,1745
replenished,24,21,1745
compard,24,20,1745
bawdie,24,17,1745
withhold,24,20,1745
mutable,24,22,1745
pisanio,24,1,1745
applying,24,22,1745
musitions,24,18,1745
implements,24,22,1745
^ad,24,21,1745
aquinus,24,1,1745
speeds,24,23,1745
denounce,24,22,1745
squares,24,21,1745
glouster,24,4,1745
cypres,24,12,1745
illo,24,13,1745
poultry,24,22,1745
swet,24,21,1745
loaves,24,22,1745
sensibly,24,22,1745
lanch,24,20,1745
commending,24,22,1745
repenting,24,24,1745
julio,24,6,1745
clapper,24,23,1745
majestic,24,22,1745
shirley,24,12,1745
proscribed,24,18,1745
thyn,24,8,1745
menaces,24,19,1745
aratus,24,2,1745
fullest,24,22,1745
improved,24,23,1745
whers,24,19,1745
woonted,24,12,1745
carkas,24,19,1745
dilate,24,20,1745
bring'st,24,24,1745
triumphall,24,15,1745
wh^t,24,22,1745
archimagus,24,1,1745
nam,24,14,1745
incountred,24,23,1745
awl,24,3,1745
pay't,24,18,1745
convay,24,20,1745
calender,24,21,1745
caelestiall,24,18,1745
piazza,24,7,1745
conspiring,24,23,1745
sauciness,24,23,1745
b^st,24,19,1745
byas,24,20,1745
galled,24,22,1745
trauailer,24,14,1745
longd,24,21,1745
supped,24,19,1745
payse,24,6,1745
barbar,24,8,1745
^ust,24,20,1745
cony,24,20,1745
edmonton,24,4,1745
artificer,24,19,1745
taxt,24,20,1745
iuorie,24,23,1745
delusion,24,17,1745
quem,24,15,1745
phoebvs,24,5,1745
causd,24,19,1745
tarpax,24,1,1745
conjuration,24,24,1745
estefania,24,2,1745
whoores,24,17,1745
vit,24,6,1745
hunter,24,19,1745
thyrsis,24,3,1745
swaggerer,24,17,1745
bated,24,21,1745
positive,24,19,1745
priuacy,24,21,1745
behest,24,18,1745
elevated,24,19,1745
acquitted,24,22,1745
solely,24,20,1745
mind's,24,22,1745
heyday,24,15,1745
omitted,24,24,1745
pausanes,24,1,1745
digress,24,22,1745
loute,24,11,1745
wrist,24,23,1745
moone-shine,24,17,1745
wisse,24,15,1745
stumbled,24,23,1745
tamora,24,1,1745
selby,24,1,1745
scald,24,23,1745
chaplet,24,16,1745
degraded,24,23,1745
romelio,24,1,1745
charmian,24,1,1745
wad,24,12,1745
displayes,24,21,1745
rebecca,24,4,1745
juster,24,23,1745
sharers,24,20,1745
lawrence,24,3,1745
vell,24,11,1745
philarchus,24,3,1745
berowne,24,1,1745
apothecary,24,19,1745
dully,24,23,1745
enormities,24,18,1745
turnus,24,8,1745
mellow,24,23,1745
writs,24,21,1745
philena,24,2,1745
grafted,24,24,1745
metaphor,24,16,1745
phrygia,24,5,1745
lien,24,18,1745
mor,24,20,1745
profer,24,20,1745
triumphantly,24,20,1745
clement,24,11,1745
tar,24,23,1745
disguize,24,12,1745
s^r,24,18,1745
badde,24,19,1745
dreampt,24,21,1745
anaides,24,1,1745
caster,24,14,1745
withold,24,23,1745
prithy,24,10,1745
swaggerers,24,17,1745
mahomets,24,10,1745
pincht,24,23,1745
groueling,23,19,1746
fin,23,13,1746
natura,23,19,1746
despises,23,21,1746
camel,23,21,1746
overwhelmed,23,21,1746
kno,23,16,1746
j'le,23,5,1746
controversies,23,18,1746
welthy,23,14,1746
runnagate,23,17,1746
carriers,23,23,1746
elisium,23,19,1746
verbal,23,22,1746
cabinets,23,22,1746
elizian,23,16,1746
withdrew,23,20,1746
descriptions,23,16,1746
elegy,23,20,1746
cans,23,16,1746
ansilva,23,1,1746
ioylesse,23,8,1746
heigham,23,1,1746
prerogatives,23,21,1746
gremio,23,2,1746
medice,23,3,1746
easter,23,19,1746
stinkard,23,7,1746
socks,23,22,1746
prosperously,23,20,1746
frighting,23,23,1746
colax,23,2,1746
moveable,23,20,1746
invocation,23,20,1746
au,23,13,1746
to'th,23,14,1746
serulina,23,2,1746
apricocks,23,16,1746
testimonies,23,19,1746
thurio,23,1,1746
drug,23,20,1746
taunt,23,20,1746
sunset,23,19,1746
baron,23,18,1746
creete,23,14,1746
morton,23,10,1746
befriended,23,20,1746
watermen,23,19,1746
disputation,23,23,1746
suruiues,23,19,1746
appoints,23,23,1746
killes,23,20,1746
domesticke,23,21,1746
beans,23,19,1746
tattered,23,20,1746
annexed,23,21,1746
robberies,23,19,1746
messala,23,2,1746
ms,23,4,1746
stewards,23,18,1746
dissolves,23,20,1746
stayde,23,18,1746
exhibition,23,22,1746
enquiring,23,23,1746
the're,23,10,1746
defensive,23,20,1746
augury,23,21,1746
mordreds,23,1,1746
suckes,23,23,1746
prosecution,23,16,1746
newman,23,2,1746
bedlem,23,14,1746
nonage,23,23,1746
berries,23,17,1746
attaint,23,20,1746
construe,23,20,1746
enabled,23,22,1746
mixtures,23,22,1746
godlike,23,13,1746
delitious,23,17,1746
comparing,23,22,1746
draper,23,13,1746
biggest,23,23,1746
theodore,23,4,1746
propriety,23,13,1746
affectionata,23,2,1746
capring,23,23,1746
snort,23,20,1746
kinseman,23,15,1746
mads,23,20,1746
reposed,23,21,1746
holliday,23,16,1746
wriggle,23,20,1746
thump,23,15,1746
foiles,23,18,1746
requiem,23,20,1746
laurence,23,13,1746
curtall,23,15,1746
exclamations,23,19,1746
rifling,23,19,1746
lettice,23,21,1746
sciolto,23,1,1746
morglay,23,7,1746
thoghts,23,18,1746
portends,23,21,1746
unripe,23,21,1746
pastoral,23,19,1746
abyss,23,20,1746
amount,23,18,1746
brambles,23,21,1746
vexing,23,21,1746
^ares,23,23,1746
scatterd,23,19,1746
rudenes,23,21,1746
teame,23,20,1746
muffe,23,19,1746
hedone,23,2,1746
fictions,23,22,1746
reuengde,23,17,1746
abbess,23,10,1746
smoaky,23,19,1746
entertaining,23,23,1746
condole,23,22,1746
europa,23,19,1746
dale,23,18,1746
cis,23,6,1746
shiras,23,1,1746
footstool,23,21,1746
platform,23,19,1746
lineaments,23,21,1746
holborne,23,17,1746
sheeres,23,20,1746
ambidexter,23,2,1746
candid,23,21,1746
skipper,23,15,1746
gullery,23,17,1746
farraban,23,1,1746
tweluemonth,23,14,1746
hangde,23,11,1746
ebbes,23,22,1746
woo't,23,13,1746
dolt,23,16,1746
ciuet,23,14,1746
eulalia,23,1,1746
derogate,23,19,1746
watchmen,23,18,1746
windings,23,22,1746
untruths,23,23,1746
perjuries,23,20,1746
imogen,23,1,1746
sentinels,23,22,1746
ts,23,16,1746
choakes,23,21,1746
oundes,23,2,1746
paradox,23,20,1746
hazzards,23,10,1746
scaene,23,19,1746
prune,23,21,1746
gasper,23,5,1746
dictate,23,20,1746
cressus,23,7,1746
e'ene,23,16,1746
gaffer,23,13,1746
clarinda's,23,3,1746
harpoole,23,1,1746
plast,23,20,1746
salamanca,23,11,1746
mein,23,2,1746
^ne,23,19,1746
standley,23,1,1746
choysest,23,19,1746
f^r,23,19,1746
credited,23,23,1746
trophy,23,18,1746
jeer,23,20,1746
bentivolio,23,1,1746
strayed,23,20,1746
martagon,23,1,1746
oberon,23,11,1746
goodfellow,23,10,1746
aduisd,23,19,1746
t'appeare,23,19,1746
artists,23,21,1746
discretions,23,20,1746
staggering,23,20,1746
laps,23,21,1746
canonized,23,20,1746
detaines,23,17,1746
derry,23,12,1746
simpleton,23,3,1746
widdowed,23,19,1746
brawne,23,21,1746
haw,23,13,1746
discerning,23,21,1746
porrex,23,2,1746
potentate,23,18,1746
massanissa,23,1,1746
schole,23,10,1746
sharer,23,22,1746
emblems,23,19,1746
parching,23,21,1746
rote,23,21,1746
meekness,23,17,1746
ducking,23,14,1746
colossus,23,21,1746
unthrifts,23,20,1746
situation,23,21,1746
composure,23,23,1746
coridon,23,9,1746
razor,23,15,1746
rusht,23,22,1746
gingerly,23,13,1746
stabbe,23,20,1746
paltrie,23,20,1746
frankly,23,19,1746
fowly,23,22,1746
felix,23,6,1746
gill,23,15,1746
wroth,23,18,1746
rainbow,23,21,1746
muffle,23,21,1746
wrinkle,23,21,1746
disciple,23,17,1746
pirate,23,18,1746
occupy,23,16,1746
florentio,23,1,1746
eurione,23,2,1746
quickness,23,21,1746
^ase,23,20,1746
cestus,23,4,1746
vere,23,14,1746
charintha,23,2,1746
lou^,23,19,1746
night-caps,23,17,1746
reprieve,23,22,1746
wrinckle,23,23,1746
ambrose,23,6,1746
icie,23,22,1746
clerimont,23,3,1746
modesties,23,21,1746
comrade,23,17,1746
leontius,23,1,1746
recommended,23,16,1746
sod,23,22,1746
patronage,23,19,1746
isabel,23,8,1746
wo^ld,23,21,1746
concaue,23,16,1746
oblations,23,20,1746
shortest,23,20,1746
defraud,23,19,1746
machvile,23,1,1746
sylla,23,14,1746
leandro,23,2,1746
divides,23,20,1746
supernatural,23,22,1746
cartesmunda,23,1,1746
waights,23,21,1746
sprang,23,21,1746
guestes,23,14,1746
grin,23,22,1746
fowlest,23,20,1746
higgen,23,2,1746
uenus,23,18,1746
heather,23,14,1746
nightingales,23,21,1746
val,23,9,1746
uncivilly,23,22,1746
outdone,23,21,1746
shiuering,23,18,1746
unfeignedly,23,21,1746
slife,23,8,1746
restoratiue,23,21,1746
contribution,23,14,1746
son-in-law,23,14,1746
bilbo,23,9,1746
tospot,23,3,1746
collatine,23,3,1746
sickle,23,23,1746
tip,23,21,1746
fainted,23,21,1746
mortgage,23,12,1746
barefoot,23,21,1746
cleanely,23,21,1746
lightsome,23,20,1746
stabd,23,19,1746
disinherited,23,15,1746
outlived,23,19,1746
brandish,23,21,1746
aspersions,23,22,1746
monmouth,23,8,1746
thumpe,23,13,1746
compells,23,23,1746
bedridden,23,23,1746
parthians,23,16,1746
vou,23,16,1746
mawe,23,19,1746
healthes,23,18,1746
viue,23,15,1746
resignation,23,19,1746
derided,23,19,1746
beelzebub,23,14,1746
topsie,23,19,1746
^as,23,23,1746
titans,23,17,1746
scum,23,20,1746
renewes,23,21,1746
tongs,23,20,1746
sultans,23,7,1746
submitted,23,19,1746
reueng,23,8,1746
aided,23,22,1746
rabshake,23,1,1746
he^e,23,21,1746
deepes,23,17,1746
barbarians,23,13,1746
stryke,23,14,1746
seared,23,21,1746
surcharged,23,19,1746
^oule,23,20,1746
tenders,23,20,1746
ensure,23,15,1746
more's,23,21,1746
liveby,23,1,1746
acrisius,23,5,1746
^a,23,21,1746
candor,23,21,1746
firmer,23,20,1746
knavish,23,22,1746
zegry,23,1,1746
medusa,23,11,1746
beheaded,23,18,1746
excrements,23,22,1746
waxt,23,18,1746
rooke,23,19,1746
traps,23,23,1746
self-same,23,19,1746
discoveries,23,20,1746
lackt,23,22,1746
pist,23,18,1746
sacrepant,23,1,1746
formality,23,22,1746
pigeon,23,20,1746
letts,23,20,1746
fut,23,7,1746
resolutely,23,21,1746
marcelia,23,1,1746
dorset,23,5,1746
dus,23,7,1746
othello,23,1,1746
chrysis,23,3,1746
disparity,23,18,1746
paphian,23,18,1746
sterling,23,16,1746
unsound,23,21,1746
candlelight,23,20,1746
discouerd,23,19,1746
pusse,23,17,1746
straights,23,19,1746
equipage,23,21,1746
drone,23,21,1746
plantation,23,19,1746
panareta,23,1,1746
waiters,23,23,1746
pausanio,23,1,1746
leacher,23,20,1746
seizes,23,22,1746
outcast,23,21,1746
prelate,23,16,1746
savours,23,21,1746
besworne,23,18,1746
objections,23,22,1746
gonzago,23,3,1746
wheresoere,23,21,1746
poppy,23,20,1746
shead,23,18,1746
mellancholly,23,14,1746
warmer,23,21,1746
prouokes,23,21,1746
ganimede,23,20,1746
mow,23,21,1746
celerity,23,20,1746
mightier,23,23,1746
inviolable,23,20,1746
pitteous,23,19,1746
iberia,23,9,1746
droop,23,20,1746
scoured,23,21,1746
shunning,22,18,1747
yester,22,19,1747
nettle,22,19,1747
fugitives,22,19,1747
perdie,22,12,1747
cheerfulness,22,21,1747
ych,22,5,1747
brew,22,19,1747
gwenthian,22,1,1747
bedrid,22,18,1747
soothed,22,20,1747
contemplative,22,17,1747
foold,22,20,1747
impostures,22,21,1747
conning,22,16,1747
grumio,22,1,1747
corineus,22,3,1747
calib,22,1,1747
multiplying,22,20,1747
rood,22,19,1747
boh,22,3,1747
wakt,22,20,1747
shrugge,22,2,1747
strung,22,20,1747
reapt,22,20,1747
chilax,22,2,1747
apostle,22,11,1747
fee-simple,22,17,1747
consulship,22,8,1747
dazzled,22,21,1747
unskilful,22,21,1747
priesthood,22,17,1747
burying,22,21,1747
ditties,22,19,1747
pheudippe,22,1,1747
receave,22,14,1747
dissentions,22,16,1747
filching,22,19,1747
tyrian,22,19,1747
slipper,22,13,1747
community,22,21,1747
simo,22,3,1747
redeemer,22,18,1747
tackling,22,16,1747
prescription,22,21,1747
jubilee,22,18,1747
fronts,22,20,1747
buckled,22,20,1747
